,type,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34796984260456076,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,2.419486108852538,1.8523648091298133,0.0,0.0,0.0,0.0,0.0,0.0,1.869781534124995,0.0,0.0,0.0,0.0,0.0,1.4248703502741622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708516927480503,0.0,0.0,0.0,0.0,0.0,1.7663480707330028,4.145363826397256,6.058128025805462,4.458034065733146,4.71019226152085,0.0,0.0,2.4531277357836476,1.990745118680548,1.7602160821154056,0.0,0.0,0.0,0.0,0.0,0.904955480152901,4.43527030358593,1.814271468058605,0.0,0.0,0.0,0.0,0.0,0.0,3.8120088081304853,0.0,0.0,0.0,0.0,0.0,1.3014608505892327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875037174031285,0.9775036062060095,0.0,0.0,0.43114273993681285,0.1664701796952089,0.0,0.13852981246330417,0.0,0.0
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2398170536869265,1.9109526618208668,0.01504687135292021,0.0,0,1.4429180163458983,0.01136155918382597,2.4468558435632435,1.893862142893273,0.0,0.0,0.0,0.0,4.853762982547174,2.50331819721037,0.0,0.0,0.0,0.0,0.0,0.0,1.7248178116951587,0.0,0.0,0.0,0.0,0.0,2.5565580876705947,1.9619343428702531,2.0594897725428996,0.0,0.0,0.0,0.0,0.0,0.0,1.390302052561872,0.0,0.0,6.522117017061129,7.516946349725888,0.0,0.0,2.0677424996306106,1.6723682669282605,2.4052861112714323,0.0,0.0,0.0,0.0,0.0,2.3217669496498314,0.0,0.0,3.0419115418204026,3.7691806545991717,8.0,8.0,1.6508627294638372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8166516662442513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22553172767129812,0.0,0.4673371156396845,0.2531441800060147,0.0,0.0,0.0,0.0,0.0
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407639445881714,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,0.0,0.0,10.961966493304354,14.168566744987587,0.0,0.0,22.384347303400066,20.654077741539552,0.0,0.0,0.0,0.0,0.0,0.0,2.6415233679745236,0.0,0.0,0.0,1.8673704866551857,0.0,0.0,14.329428034342165,13.34872921157043,0.0,0.0,0.0,0.0,0.0,0.0,2.4398517821327426,0.0,0.0,2.9333675936248853,3.390637937165022,0.0,0.0,8.373981525301613,7.884089198447719,0.0,0.0,0.0,0.0,0.0,0.0,1.500746794465424,1.8045392333768209,0.0,10.667595289229904,15.087451474730443,8.0,8.0,13.417812611075297,11.953603989756871,0.0,0.0,0.0,0.0,0.0,0.0,1.9312277462324718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658927267832358,0.0,0.0,0.0,0.0,0.6313321803309647,0.0,0.0,0.16980222123111063,0.0
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407639445881714,3.3474124703152515,0.0434728892248734,3.233883919087799,0,1.8450570686175864,0.023961780111916707,0.0,0.0,10.961966493304354,14.168566744987587,0.0,0.0,22.384347303400066,20.654077741539552,0.0,0.0,0.0,0.0,0.0,0.0,2.445316192383358,0.0,0.0,0.0,1.8673704866551857,0.0,0.0,14.329428034342165,13.34872921157043,0.0,0.0,0.0,0.0,0.0,0.0,2.2592543183392824,0.0,0.0,2.9333675936248853,3.390637937165022,0.0,0.0,8.373981525301613,7.884089198447719,0.0,0.0,0.0,0.0,0.0,0.0,1.9807910652696437,1.8045392333768209,0.0,10.667595289229904,15.087451474730443,8.0,8.0,13.417812611075297,11.953603989756871,0.0,0.0,0.0,0.0,0.0,0.0,2.425581287320637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679882548846092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1113305314790227,2.4514241217297985,0.0318366769055818,0.30594243184251524,0,1.3915132154673717,0.018071600200874956,0.0,0.0,12.44892168958544,16.595493133699975,33.37877193190597,34.11980563318871,15.976455031154401,20.083002804033036,0.0,0.0,0.0,0.0,0.0,0.0,2.0091230939133706,0.0,0.0,22.060079691047047,23.091297290428454,16.0,17.850531366089793,19.04654533771598,19.173673406080887,0.0,0.0,0.0,0.0,0.0,0.0,2.59520833946623,0.0,0.0,5.672901510212885,6.460513492166223,11.544524528941814,15.08330581880432,5.700674949522329,5.106450627061067,0.0,0.0,0.0,0.0,0.0,0.0,1.7029088785421296,0.0,0.0,12.627554450977094,24.135730768585887,31.889483186610743,39.643635531528545,34.02631316158156,33.633915112702226,0.0,0.0,0.0,0.0,0.0,0.0,2.5263395319159563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241965340899575,0.24219083721033327,0.0,0.6456716378562519,0.0,0.0,0.0,0.0,0.0,0.0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786323960164112,-0.3867637777597983,1.9731340331476546,0.01793758211952413,0.0,0,1.3698902125476253,0.012453547386796594,0.0,0.0,4.458802699821521,4.355060737179001,0.0,1.67557689021004,2.3263824940513183,2.2194775664060478,0.0,0.0,0.0,0.0,0.0,0.0,2.218589575143789,0.0,0.0,0.0,0.0,0.0,0.0,3.4249854221260665,4.652746753853078,0.0,0.0,0.0,0.0,0.0,0.0,1.9391413202660166,2.2645176378730367,2.0748533438040955,2.5268751173372483,4.621536844494605,0.0,0.0,10.187149925389576,11.864205260893176,1.710541145448434,0.0,0.0,0.0,0.0,0.0,2.527780265876041,0.0,0.0,2.9444318625795582,3.3070850339692783,0.0,0.0,4.169216113408341,2.2062036229656745,0.0,0.0,0.0,0.0,0.0,0.0,1.8408065073536164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13689983274887002,0.3443870368201046,0.10404080479526001,0.04134221943389283,0.26346261154433526,0.0,0.2819989283864792,0.0,0.0,0.0,0.0,0.1754097789374114
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418632907503045,2.068737223282805,0.023778588773365576,0.0,0,1.3380390913958022,0.015379759671216117,0.0,0.0,4.458802699821521,4.355060737179001,0.0,1.67557689021004,2.3263824940513183,2.2194775664060478,0.0,0.0,0.0,0.0,0.0,0.0,1.7191904104258646,0.0,0.0,0.0,0.0,0.0,0.0,3.4249854221260665,4.652746753853078,0.0,0.0,0.0,0.0,0.0,0.0,2.268200989444248,2.2645176378730367,2.0748533438040955,2.5268751173372483,4.621536844494605,0.0,0.0,10.187149925389576,11.864205260893176,1.710541145448434,0.0,0.0,0.0,0.0,0.0,0.9434908853756578,0.0,0.0,2.9444318625795582,3.3070850339692783,0.0,0.0,4.169216113408341,2.2062036229656745,0.0,0.0,0.0,0.0,0.0,0.0,1.4539706393752208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07341418332092396,0.0,0.08848958629697552,0.0,0.36835397002921744,0.1726003243234053,0.0,0.16087093277432948,0.0
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418632907503045,2.4514241217297985,0.0318366769055818,0.30594243184251524,0,1.3915132154673717,0.018071600200874956,2.0982245610492005,0.0,9.790385359110967,10.461578462683287,0.0,0.0,16.845992597069802,9.650880798106204,0.0,0.0,0.0,0.0,0.0,0.0,1.904029873333793,0.0,0.0,11.255678191078005,12.516640175187852,2.2914296605010698,3.5170313346159965,20.881714733566767,21.754446313594915,0.0,0.0,0.0,0.0,0.0,0.0,2.4348799239663887,0.0,0.0,22.38168020811501,24.776483077605455,16.0,16.0,18.89863197314476,16.972059479072936,0.0,0.0,0.0,0.0,0.0,0.0,2.3839442712824397,0.0,0.0,10.052189139629258,10.601101530491874,8.0,8.0,30.82744315173163,26.639399539987032,0.0,0.0,0.0,0.0,0.0,0.0,2.563630564115277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042051346307718,0.8072058267709609,0.0,0.0,0.02907269467355776,0.0,0.0,0.0,0.0,0.0
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0827034629689198,1.7816361103282146,0.01460357467482143,0.0,0,1.2877095128904135,0.010554996007298471,6.497956443167302,5.891728445317282,0.0,0.0,0.0,0.0,0.0,0.0,15.903198529025985,12.762190104496268,5.24546327555444,0.09850408139304026,0.0,0.0,1.1865815403658337,18.26042941481304,16.47258212632738,0.0,0.0,0.0,0.0,2.1427580216797213,0.0,12.980742588265027,17.945942082832374,1.6897614090608224,0.031291877945570784,0.0,0.0,1.81567279602914,1.7128165781270592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23555288956976,16.854818438107582,1.8924978353196071,0.03784995670639214,0.0,0.0,0.9477529638628346,16.483224424434336,14.198888157171952,0.0,0.0,0.0,0.0,0.0,0.0,10.897434110707643,6.980661474387691,10.118152021279917,0.18803131452394853,0.0,0.0,1.4923743655871418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160358878842319,0.03889219776787224,0.6853306177445604,0.0,0.58185985544388,0.0,0.4623580325157168,0.0,0.0,0.0,0.0
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3765969111146634,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,0.0,0.0,10.961966493304354,14.168566744987587,0.0,0.0,22.384347303400066,20.654077741539552,0.0,0.0,0.0,0.0,0.0,0.0,2.5898393392939942,0.0,0.0,0.0,1.8673704866551857,0.0,0.0,14.329428034342165,13.34872921157043,0.0,0.0,0.0,0.0,0.0,0.0,2.2063665991226475,0.0,0.0,2.9333675936248853,3.390637937165022,0.0,0.0,8.373981525301613,7.884089198447719,0.0,0.0,0.0,0.0,0.0,0.0,2.229566250030624,1.8045392333768209,0.0,10.667595289229904,15.087451474730443,8.0,8.0,13.417812611075297,11.953603989756871,0.0,0.0,0.0,0.0,0.0,0.0,2.1424717072489092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44638959553003305,0.40389556926417797,0.0,0.0,0.0,0.07122117049262298,0.0,0.0,0.0,0.0
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5337105018326701,1.9109526618208668,0.01504687135292021,0.0,0,1.4429180163458983,0.01136155918382597,0.0,0.0,4.458802699821521,4.355060737179001,0.0,1.67557689021004,2.3263824940513183,2.2194775664060478,0.0,0.0,0.0,0.0,0.0,0.0,2.476938229846669,0.0,0.0,0.0,0.0,0.0,0.0,3.4249854221260665,4.652746753853078,0.0,0.0,0.0,0.0,0.0,0.0,1.8790910474531808,2.2645176378730367,2.0748533438040955,2.5268751173372483,4.621536844494605,0.0,0.0,10.187149925389576,11.864205260893176,1.710541145448434,0.0,0.0,0.0,0.0,0.0,1.475310212053313,0.0,0.0,2.9444318625795582,3.3070850339692783,0.0,0.0,4.169216113408341,2.2062036229656745,0.0,0.0,0.0,0.0,0.0,0.0,2.1170621045210094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319920951112405,0.14731836528509493,0.0,0.0,0.0,0.0080742382297526,0.0
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20102311853168897,2.068737223282805,0.023778588773365576,0.0,0,1.3380390913958022,0.015379759671216117,0.0,0.0,4.458802699821521,4.355060737179001,0.0,1.67557689021004,2.3263824940513183,2.2194775664060478,0.0,0.0,0.0,0.0,0.0,0.0,1.717979356613288,0.0,0.0,0.0,0.0,0.0,0.0,3.4249854221260665,4.652746753853078,0.0,0.0,0.0,0.0,0.0,0.0,1.9035298924247064,2.2645176378730367,2.0748533438040955,2.5268751173372483,4.621536844494605,0.0,0.0,10.187149925389576,11.864205260893176,1.710541145448434,0.0,0.0,0.0,0.0,0.0,2.3252131074037123,0.0,0.0,2.9444318625795582,3.3070850339692783,0.0,0.0,4.169216113408341,2.2062036229656745,0.0,0.0,0.0,0.0,0.0,0.0,2.250915499731586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14860683261020918,0.0,0.6914694099786622,0.3530512599882438,0.3630213640034283,0.0,0.0,0.0,0.0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8562310184885165,2.4514241217297985,0.0318366769055818,0.30594243184251524,0,1.3915132154673717,0.018071600200874956,0.0,0.0,5.404373093327713,6.911067460350555,8.0,8.0,2.4074420634288893,4.040862733619319,0.0,0.0,0.0,0.0,0.0,0.0,1.9953576081228481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5150669627022424,0.0,0.0,0.0,0.0,0.0,0.0,1.8633682796940143,0.0,0.0,0.0,3.6013111588944415,0.0,0.0,3.897406757169078,1.8780760425698604,0.0,0.0,0.0,0.0,0.0,0.0,2.4106319239252008,0.0,0.0,10.023928433363636,13.321904717528287,0.0,0.0,14.654286989745094,16.706150599767025,0.0,0.0,0.0,0.0,0.0,0.0,2.2193214504425565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29222756245281206,0.0,0.0,0.0,0.0
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09287032961405468,1.7816361103282146,0.01460357467482143,0.0,0,1.2877095128904135,0.010554996007298471,6.497956443167302,5.891728445317282,0.0,0.0,0.0,0.0,0.0,0.0,15.903198529025985,12.762190104496268,3.5097746622263895,0.0662758964371997,0.0,0.0,1.280223273143519,18.26042941481304,16.47258212632738,0.0,0.0,0.0,0.0,2.1427580216797213,0.0,12.980742588265027,17.945942082832374,4.438920010657742,0.1039895326685125,0.0,0.0,1.944418056926854,1.7128165781270592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23555288956976,16.854818438107582,0.0,0.0,0.0,0.0,0.8722645196852081,16.483224424434336,14.198888157171952,0.0,0.0,0.0,0.0,0.0,0.0,10.897434110707643,6.980661474387691,9.00377365447483,0.17883602291451833,0.0,0.0,1.5842741288928488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656475885196799,0.0,0.3726539956113861,0.0,0.0,0.3377770669763118,0.5441787974295149,0.0,0.009687905737732443,0.0,0.0
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5337105018326701,3.3474124703152515,0.0434728892248734,3.233883919087799,0,1.8450570686175864,0.023961780111916707,0.0,0.0,10.961966493304354,14.168566744987587,0.0,0.0,22.384347303400066,20.654077741539552,0.0,0.0,0.0,0.0,0.0,0.0,2.5530724729429566,0.0,0.0,0.0,1.8673704866551857,0.0,0.0,14.329428034342165,13.34872921157043,0.0,0.0,0.0,0.0,0.0,0.0,1.8968313381855433,0.0,0.0,2.9333675936248853,3.390637937165022,0.0,0.0,8.373981525301613,7.884089198447719,0.0,0.0,0.0,0.0,0.0,0.0,2.091723792816549,1.8045392333768209,0.0,10.667595289229904,15.087451474730443,8.0,8.0,13.417812611075297,11.953603989756871,0.0,0.0,0.0,0.0,0.0,0.0,2.2678540956836075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34271847598242544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20102311853168897,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,2.419486108852538,1.8523648091298133,0.0,0.0,0.0,0.0,0.0,0.0,1.869781534124995,0.0,0.0,0.0,0.0,0.0,1.2439401123263452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708516927480503,0.0,0.0,0.0,0.0,0.0,2.2291169371659536,4.145363826397256,6.058128025805462,4.458034065733146,4.71019226152085,0.0,0.0,2.4531277357836476,1.990745118680548,1.7602160821154056,0.0,0.0,0.0,0.0,0.0,0.9252193608657387,4.43527030358593,1.814271468058605,0.0,0.0,0.0,0.0,0.0,0.0,3.8120088081304853,0.0,0.0,0.0,0.0,0.0,1.5857070687126076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003566422216763,0.0,0.31209009412777455,0.0,0.20250359739109772,0.0,0.0,0.0,0.0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20102311853168897,2.068737223282805,0.023778588773365576,0.0,0,1.3380390913958022,0.015379759671216117,0.0,0.0,7.0334687795997075,6.061984968242776,8.0,8.0,14.63987433072613,14.182382636460133,0.0,0.0,0.0,0.0,0.0,0.0,2.2611979073448882,0.0,0.0,14.255632614922506,16.114888965883054,0.0,0.0,24.94314316752415,23.710964230502583,0.0,0.0,0.0,0.0,0.0,0.0,2.2042939603477842,0.0,0.0,8.0,7.835684964021933,0.0,2.9665707865767805,10.345709455487217,10.91053111607133,1.737791883035723,0.0,0.0,0.0,0.0,0.0,2.5275297206613976,0.0,0.0,8.1837895177472,11.871156824682725,0.0,2.137338021118869,15.444650374148349,12.55605783032614,0.0,0.0,0.0,0.0,0.0,0.0,2.2519797272396413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31704461597503436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5235436351875353,1.7816361103282146,0.01460357467482143,0.0,0,1.2877095128904135,0.010554996007298471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25969013297548,0.0,0.0,0.0,0.0,0.0,1.6379358399907709,0.0,0.0,2.396616016382758,2.6708389331577407,0.0,0.0,0.0,0.0,2.5019950145268735,0.0,0.0,0.0,0.0,0.0,1.3479306239621076,4.267491530611255,2.173443242279127,14.747490466558922,14.101155685025482,0.0,0.0,4.5437919219859415,3.730921522843105,2.796345314326522,0.0,0.0,0.0,0.0,0.0,2.5398519176778622,0.0,0.0,5.276951970202574,5.697144944902718,5.841585689785807,5.758372957545303,4.851309793382858,4.689624246851926,0.0,0.0,0.0,0.0,0.0,0.0,1.831034148893167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148918786935089,0.0,0.40803061920702777,0.317835037911308,0.10341756415903096,0.0,0.036056087866259356,0.0,0.0,0.0,0.0
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2684441221970293,1.9109526618208668,0.01504687135292021,0.0,0,1.4429180163458983,0.01136155918382597,6.497956443167302,5.891728445317282,0.0,0.0,0.0,0.0,0.0,0.0,15.903198529025985,12.762190104496268,5.286243446595167,0.0992592697456463,0.0,0.0,1.9631225239188888,18.26042941481304,16.47258212632738,0.0,0.0,0.0,0.0,2.1427580216797213,0.0,12.980742588265027,17.945942082832374,8.129643543944463,0.17696812153545619,0.0,0.0,1.0807525606505728,1.7128165781270592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23555288956976,16.854818438107582,2.032696080529868,0.04839752572690162,0.0,0.0,1.6856724917803194,16.483224424434336,14.198888157171952,0.0,0.0,0.0,0.0,0.0,0.0,10.897434110707643,6.980661474387691,5.697065446093157,0.1176006857222651,0.0,0.0,1.5323982984161248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6374410899258005,0.0,0.0,0.0,0.609819960575647,0.0,0.0,0.0,0.0,0.0469051887605037,0.0
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3765969111146634,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,2.419486108852538,1.8523648091298133,0.0,0.0,0.0,0.0,0.0,0.0,1.869781534124995,0.0,0.0,0.0,0.0,0.0,1.3555753286285945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708516927480503,0.0,0.0,0.0,0.0,0.0,1.4649183664569472,4.145363826397256,6.058128025805462,4.458034065733146,4.71019226152085,0.0,0.0,2.4531277357836476,1.990745118680548,1.7602160821154056,0.0,0.0,0.0,0.0,0.0,2.351719803742018,4.43527030358593,1.814271468058605,0.0,0.0,0.0,0.0,0.0,0.0,3.8120088081304853,0.0,0.0,0.0,0.0,0.0,2.6254048608509755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009317060920034573,0.21465331815215166,0.0008928720439464907,0.0,0.3706048236373048,0.0,0.0,0.0,0.0
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2296501870417917,1.7816361103282146,0.01460357467482143,0.0,0,1.2877095128904135,0.010554996007298471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25969013297548,0.0,0.0,0.0,0.0,0.0,1.182533070672392,0.0,0.0,2.396616016382758,2.6708389331577407,0.0,0.0,0.0,0.0,2.5019950145268735,0.0,0.0,0.0,0.0,0.0,2.388271006656613,4.267491530611255,2.173443242279127,14.747490466558922,14.101155685025482,0.0,0.0,4.5437919219859415,3.730921522843105,2.796345314326522,0.0,0.0,0.0,0.0,0.0,1.6295800205438995,0.0,0.0,5.276951970202574,5.697144944902718,5.841585689785807,5.758372957545303,4.851309793382858,4.689624246851926,0.0,0.0,0.0,0.0,0.0,0.0,2.0961287960448107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952664317155066,0.6342563614088007,0.0,0.0,0.0,0.0,0.0
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20102311853168897,1.9731340331476546,0.01793758211952413,0.0,0,1.3698902125476253,0.012453547386796594,2.419486108852538,1.8523648091298133,0.0,0.0,0.0,0.0,0.0,0.0,1.869781534124995,0.0,0.0,0.0,0.0,0.0,1.237821291457266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708516927480503,0.0,0.0,0.0,0.0,0.0,2.305262446397028,4.145363826397256,6.058128025805462,4.458034065733146,4.71019226152085,0.0,0.0,2.4531277357836476,1.990745118680548,1.7602160821154056,0.0,0.0,0.0,0.0,0.0,0.7571332791034069,4.43527030358593,1.814271468058605,0.0,0.0,0.0,0.0,0.0,0.0,3.8120088081304853,0.0,0.0,0.0,0.0,0.0,1.4861186216337328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08554370907589982,0.5948806880773255,0.5667988559984805,0.0,0.0,0.0
